Year	RSDN(1)_Night=0	RSUP(1)_Night=0	RLDN(1)	RLUP(1)	RNET(1)	PPT(1)	NEE 	GPP	RE 	ET	H	LE	 T_AIR(1)	T_SOIL
2010	8666.15	449.0169755	18074.91445	20617.95981	5674.087665	0	-1.2998543	9.795954	8.496099	2.822671	1155.857159	3826.287356	21.29619167	18.50447917
2010	4935.83	156.9573471	19383.00106	20883.91551	3277.958205	0	1.1930858	7.109837	8.302923	1.523286	721.5740799	2064.898688	22.02002292	18.37414583
2010	9843.37	581.6559144	19215.88274	21188.25038	7289.346445	24.5	-0.6425535	9.213333	8.570779	3.081981	1685.148683	4177.796202	23.4779	19.2414375
2010	5408.96	200.6547388	19735.44574	20688.442	4255.308997	12	1.5773259	6.308899	7.886225	1.820301	451.3283025	2467.519153	21.35394792	19.24608333
2010	8839.93	420.0956116	18945.72239	20841.60864	6523.948143	0	-4.0764065	12.03628	7.95987	4.163042	1445.011288	5643.235029	22.09390625	19.04822917
2010	10604.69	492.2020588	17958.05271	20577.58281	7492.957846	0	-2.0298762	9.589983	7.560107	3.843447	2272.994889	5210.006263	20.98434375	18.59960417
2010	7921.8	388.9380922	17434.09161	20117.14223	4849.811283	0	-2.1092122	9.155901	7.046689	3.613898	619.8454543	4898.839972	19.37698125	17.69327083
2010	15766.39	751.9067483	16390.36367	20473.18317	10931.66375	0	-2.1395703	9.58774	7.44817	4.122648	3622.715549	5588.4779	20.46004792	17.20860417
2010	14963.83	763.0815613	16975.56393	20717.071	10459.24137	0	-3.0366903	10.86036	7.823669	3.884764	3803.323602	5266.013686	21.42513958	17.36872917
2010	13164.23	583.0379739	18228.80253	21379.44734	9430.54722	0	-1.0531841	9.631775	8.578591	4.608262	2335.703117	6246.754653	23.81129583	18.281
2010	4227.34	134.1600192	19706.69782	20975.85688	2824.020924	5	1.9654861	6.532406	8.497892	2.000051	-163.4035536	2711.180344	23.01359375	18.59622917
2010	2908.62	110.1967352	19712.76082	20500.25609	2010.927991	9	1.9202748	6.095236	8.015511	1.069048	-359.6974307	1449.15399	20.72673125	18.87089583
2010	12542.94	551.4985926	18569.03831	21095.15373	9465.325986	0	-4.0547796	12.58493	8.53015	4.795873	2567.642033	6501.071729	22.71869167	18.97039583
2010	6766.24	258.064672	18920.98364	20889.84877	4539.310199	0	-0.9727685	9.326069	8.3533	2.075592	747.2757287	2813.580127	22.17994167	19.05970833
2010	2857.37	45.98276621	19707.78437	20574.29684	1944.874761	2	1.0469564	6.975817	8.022774	1.04019	-316.3271516	1410.034912	21.06372292	18.9251875
2010	10205.24	386.5981999	19802.58753	21520.27989	8100.949436	0	-2.8150155	11.72405	8.909031	3.437878	1936.205072	4660.23452	24.46372292	19.447
2010	624.48	35.79190859	20745.51473	21221.12948	113.0733356	48	7.1113945	1.555958	8.667353	0.244079	-432.5297144	330.8623416	23.69051229	20.5823125
2010	5489.33	170.835519	20602.08414	21308.73546	4611.843152	6	0.2654578	8.44064	8.706098	1.515264	378.9829042	2054.025029	23.79068688	21.12691667
2010	12868.54	520.8223925	19721.70091	21704.96106	10364.45746	0	-2.7553587	11.85237	9.097012	4.597221	2761.137915	6231.788346	25.19854188	21.004375
2010	11404.68	526.4228907	19471.8091	21731.57379	8618.492427	0	-0.568337	9.763723	9.195385	5.322934	2060.285338	7215.532668	25.52181417	21.2958125
2010	13642.85	651.9140738	18840.74778	21521.67043	10310.01327	0	-3.4558614	12.42624	8.97038	4.873191	2932.054328	6605.881473	24.63829792	20.7613125
2010	10354.75	433.2728394	19122.27222	21335.55804	7708.191339	0	-0.1169879	8.89584	8.778852	3.971534	2122.192195	5383.635047	23.88728979	20.52177083
2010	8568.78	358.6094306	18821.57598	20942.26575	6089.480796	0	-3.6588824	11.97385	8.314966	3.2784	1663.173418	4444.052737	22.39170771	20.15102083
2010	10117.29	396.9142376	18668.15274	21083.81741	7304.71109	0	-3.7794265	12.15354	8.374117	3.572221	1491.999677	4842.34427	22.84349667	19.95425
2010	8598.63	322.206247	18721.22184	21018.86554	5978.78005	0	-1.4885726	9.759996	8.271424	2.658273	1298.700317	3603.437117	22.68954375	19.71460417
2010	6708.06	307.8583039	19121.98011	20738.01803	4784.163772	0.5	-0.2918374	8.309882	8.018044	2.666802	-47.60932145	3614.997733	21.96796583	19.76725
2010	11439.08	401.7742196	19255.66093	21232.88904	9060.077671	0	-2.0684643	10.36993	8.301465	3.575023	2412.197031	4846.142558	23.28489104	19.6346875
2010	11954.01	445.9328922	19245.35588	21490.10302	9263.329971	23.5	-0.7714933	9.288978	8.517485	4.244832	2783.926965	5754.105102	24.26559708	20.32720833
2010	8628.48	256.9076495	19225.95171	21127.98051	6469.543548	0	-0.4144018	8.559381	8.144979	2.840975	1061.292622	3851.09955	22.96790917	20.366375
2010	11147.3	481.6087695	19341.13836	21445.4908	8561.338791	0	-1.9106049	10.33263	8.422026	3.431246	2315.41357	4651.244621	24.19611708	20.70597917
2010	2549.39	81.70325547	19880.10914	20825.41855	1522.377337	56	2.1342837	5.736201	7.870485	0.799865	125.073615	1084.262013	22.18503229	20.5685
2010	1082.95	57.09177619	20518.31228	20930.63356	613.5369477	123.5	4.729778	3.190059	7.919837	0.352571	-1063.8621	477.9290931	22.52440896	21.70710417
2010	5258.67	159.7930623	20702.85501	21689.11376	4112.618185	7.5	-0.1507821	8.807407	8.656625	2.748431	-1262.180053	3725.650919	25.45808063	22.45997917
2010	3231.55	74.52826156	20360.39041	21698.80985	1818.602304	0	2.9766048	5.699093	8.675698	1.861991	-1023.249437	2524.032591	25.57152563	22.36989583
2010	7644.72	245.0009966	20197.16827	21883.52053	5713.366746	10.5	-1.5539614	10.33982	8.785854	3.078561	665.8786278	4173.160033	26.03707167	22.27341667
2010	4048.35	99.20756205	20719.66337	21821.82204	2846.983772	0.5	0.7340765	7.998315	8.732392	1.937049	-1271.771274	2625.776898	25.86611271	22.59916667
2010	6281.16	234.9154401	20824.78322	21951.57691	4919.45087	0	-0.4334554	9.270088	8.836632	3.295745	-215.4814343	4467.565404	26.31598917	22.7738125
2010	1021.06	0	20328.15038	21023.3592	325.851183	4	5.5624075	2.393554	7.955961	0.423829	-402.6377086	574.5237545	22.86693958	22.13991667
2010	7135.14	256.7785176	19995.11729	21392.4494	5481.02937	1.5	-0.727538	8.959694	8.232156	2.220491	819.2564163	3009.999213	23.99464813	21.83085417
2010	9432.92	381.9806752	19708.93694	21524.23822	7235.638041	2.5	-3.7018234	12.10496	8.403135	3.578533	895.4968529	4850.900843	24.70834667	22.129
2010	6524.17	242.7074235	20093.03445	21243.59703	5130.899997	13	-0.2239352	8.360503	8.136567	3.499981	39.47672134	4744.418521	23.68399479	21.85672917
2010	10468.89	402.4347524	19632.04147	21660.04087	8038.455847	0	-0.1805539	8.666037	8.485483	4.416946	1345.122282	5987.415694	25.10443167	22.07339583
2010	11651.46	398.3337008	19583.84159	21605.6822	9231.285688	0	-3.2148428	11.61283	8.397986	3.232479	2363.986532	4381.805193	24.68719188	21.951375
2010	7196.91	237.8894696	20542.74625	21777.99736	5723.769422	0	0.6035389	7.998814	8.602353	2.979553	818.0006422	4038.949303	25.43417438	22.35116667
2010	3313.7	51.25885204	20438.20856	21618.34892	2082.300791	0	2.7635132	5.716784	8.480298	1.2543	148.7925254	1700.273748	24.88598563	22.42797917
2010	5479.81	151.5474959	20511.20034	21784.50048	4054.962355	0	0.7406512	7.912176	8.652827	1.804255	338.1634798	2445.767983	25.49562021	22.34991667
2010	5976.16	206.3926025	20960.2381	22050.77775	4679.227753	0	1.765682	7.193633	8.959315	2.494108	365.5934024	3380.902385	26.63333	22.953875
2010	4702.44	69.8374346	21008.35559	21893.86356	3747.094586	26	4.391529	4.316016	8.707545	2.240356	-88.15463085	3036.926347	25.76807958	23.22889583
2010	7277.94	139.1262822	19901.87839	21660.03956	5380.652549	0	-0.4568129	8.969121	8.512309	3.451707	644.3730433	4678.980141	25.11650063	22.7771875
2010	6719.49	209.8723028	20744.48153	21851.13588	5402.963352	4	-0.1100431	8.727128	8.617084	1.959428	785.8153826	2656.113539	25.65532771	22.651
2010	8316.73	264.7079136	21189.90565	22196.57263	7045.355109	14.5	-0.5078759	9.439913	8.932037	3.226965	794.3135728	4374.330163	27.03701042	23.48158333
2010	5446.77	174.790271	21128.31907	21943.85538	4456.443417	4.5	1.3750649	7.347285	8.72235	2.156285	147.0390781	2922.964699	26.33070771	23.8445
2010	2531.79	67.36020992	20770.88023	21385.05363	1850.256386	52	2.7533813	5.361956	8.115337	0.910661	163.4113912	1234.45148	24.02041208	23.56716667
2010	10175.66	292.7490097	19553.65064	21717.52192	7719.039704	0	-0.7253035	9.145626	8.420322	4.636937	545.681354	6285.625299	25.36562854	23.10716667
2010	12177.9	384.0382669	19714.5251	21892.83472	9615.552118	0	0.1188129	8.411995	8.530808	4.431741	1779.511939	6007.470616	25.93558979	22.91639583
2010	4303.44	106.1370168	20647.1076	21544.51913	3299.891454	32.5	0.32055	7.86085	8.1814	1.70915	491.6084418	2316.847863	24.65203271	23.13802083
2010	6473.5	126.0942942	20672.56765	21870.37723	5149.596132	0	0.0373617	8.471811	8.509173	3.349662	-131.2588395	4540.653325	26.11082896	23.27239583
2010	1802.67	16.67681257	20193.11059	21004.39389	974.7098803	1	2.1956794	5.472108	7.667787	0.521167	-289.1780424	706.4710907	22.79341625	22.69152083
2010	3506.68	36.32865238	20708.8594	21390.37998	2788.830768	11	2.0281304	5.88722	7.915351	1.114097	-23.97232047	1510.219755	23.92918854	22.17441667
2010	4524.09	134.7645219	20645.12598	21653.49938	3380.952079	32	0.7437662	7.435285	8.179051	1.606646	213.0690334	2177.897902	25.14525583	22.87679167
2010	7330.17	265.962143	20392.50478	21813.95109	5642.761553	41	1.9902594	6.357892	8.348151	3.857986	285.4500931	5229.71475	25.97242214	24.14575
2010	3309.13	112.9497226	19563.21233	21052.7707	1706.621906	0	2.1671881	5.397837	7.565025	1.016472	-207.519047	1377.884454	22.84420232	22.9953125
2010	5558.64	296.8312889	20648.74789	21584.07246	4326.484144	0	2.2411618	5.570974	7.812136	2.747943	-194.8240825	3724.989018	23.90418221	23.2288734
2010	5401.79	288.4553214	20240.467	21576.76289	3777.038791	37	1.0647334	6.854035	7.918768	1.833282	336.1788121	2485.115389	24.39885118	23.08417254
2010	7282.5	264.489794	20369.34555	21953.90371	5433.452051	0	2.0996916	6.174709	8.274401	2.763937	133.1623153	3746.670091	25.91829726	23.24802083
2010	7735.06	204.0950161	20363.95823	21976.49512	5918.428092	0.5	1.483474	6.911018	8.394492	3.685892	363.6848083	4996.43125	26.46223104	23.52616667
2010	9279.21	282.9606014	19705.68492	21949.51065	6752.423675	0	0.4365696	7.935974	8.372544	4.876042	844.6876472	6609.746296	26.41180396	23.44654167
2010	10159.29	339.0737246	20120.48044	22006.7313	7933.965418	0.5	0.4464644	7.941729	8.388193	3.751078	1484.386943	5084.794941	26.51982458	23.47989583
2010	4011.32	132.3694349	20895.7564	21560.27034	3214.436617	86	2.3697253	5.593579	7.963304	1.326665	-96.04254154	1798.368378	24.78736604	23.8085625
2010	4051.54	44.2457583	20201.06239	21163.96459	3044.392041	3.5	1.3797523	6.119562	7.499315	1.234517	-47.28479615	1673.456226	22.87544583	23.02910417
2010	2035.16	52.56360467	19724.05713	20302.93874	1403.714791	54.5	3.3227155	3.482756	6.805471	0.500979	236.7660355	679.1055082	19.97393604	21.3170625
2010	3497.78	63.9245679	20231.57264	20915.59008	2749.837986	17.5	3.1959174	4.161625	7.357543	1.208739	96.59495367	1638.512385	22.35074667	21.35685417
2010	9298.35	293.7074873	20177.04804	21610.29009	7571.400468	7.5	-1.0849914	9.080298	7.995307	3.287695	1319.608139	4456.653765	25.08129083	22.43889583
2010	2673.99	79.79883711	20300.62034	21253.63833	1641.173174	5.5	3.3691644	4.402054	7.771219	1.033496	-721.6239609	1400.96125	24.18114146	22.55585417
2010	1249.24	14.83299209	20486.37394	20976.22667	744.5542706	82	4.7500654	2.627857	7.377922	0.446323	-45.22117426	605.0153663	22.55534563	22.20585417
2010	9675.95	290.7635465	19478.14875	21345.32339	7518.011815	0.5	-0.9746223	8.727842	7.75322	4.600979	1163.571693	6236.882689	24.17956104	22.22485417
2010	5163.49	97.6298575	19468.75608	21124.23137	3410.384849	0.5	0.1963946	7.274533	7.470927	1.754434	437.5343702	2378.232833	23.02184542	21.89864583
2010	8654.5	163.5534751	20609.89535	21682.79842	7418.043455	5.5	0.2480876	7.736024	7.984112	3.625667	684.4979479	4914.792881	25.26802396	22.5718125
2010	2340.36	107.6653065	20128.40743	20830.04347	1531.058647	33.5	3.6870367	3.597279	7.284315	0.92065	134.8264889	1247.992852	22.36256875	22.36475
2010	4530.01	81.68975947	19790.02173	21253.5996	2984.742377	1	1.5665729	6.015304	7.581877	1.712401	-113.9786694	2321.254664	23.69444729	22.23320833
2010	8833.17	291.5171008	19381.16076	21564.0637	6358.749956	0	-0.3682761	8.243192	7.874916	3.946047	740.4647238	5349.085424	25.009905	22.5973125
2010	6240.59	188.7184712	19916.81226	21330.7821	4637.901687	27.5	0.4264646	7.158858	7.585323	2.181911	1131.366404	2957.701432	23.84109021	22.74997917
2010	7927.48	189.7533237	19555.40998	21276.73541	6016.401245	0	-0.450277	8.039865	7.589588	3.023897	942.6864634	4099.060483	23.58560896	22.445875
2010	12330.96	534.3055938	18079.58962	21270.24746	8605.996569	0	0.8986378	6.922666	7.821304	4.553717	908.8592831	6172.816389	24.28905333	22.07822917
2010	5537	92.97297821	18663.41886	20421.24929	3686.196591	0	-0.779263	7.847393	7.06813	3.384384	-534.0806366	4587.720691	20.86349583	20.49175
2010	2027.87	26.60762925	19576.08847	20165.64119	1411.709649	85.5	3.3315584	3.464763	6.796321	1.00777	47.51603851	1366.088169	19.48052604	20.07060417
2010	609.53	48.54040182	20429.58118	21004.04477	-13.47399092	117.5	7.4936089	0.248707	7.742316	0.074256	-608.3815319	100.6576093	23.16808604	21.89670833
2010	2476.96	36.40883472	20347.58659	20969.27061	1818.867138	72	5.4048633	2.173121	7.577984	1.016286	-105.8017556	1377.632397	22.65816104	21.89714583
2010	4245.92	109.3567091	19456.72918	20484.37267	3108.919804	11	1.5052639	5.58969	7.094954	1.425629	215.1896482	1932.518846	20.80860896	21.32102083
2010	8385.84	246.8714688	18689.51586	20803.70334	6024.781053	0	-0.9944608	8.35878	7.36432	3.959332	992.8844081	5367.093989	22.09466083	21.12366667
2010	8367.58	244.0962987	18080.52332	20660.33698	5543.670041	0	-1.0148828	8.209615	7.194732	3.540162	1266.27769	4798.885918	21.54083729	20.82902083
2010	11837.65	403.3671051	16733.44678	20510.36824	7657.361435	0	-0.3610647	7.492336	7.131272	4.672556	1692.02077	6333.909285	21.41499958	19.87525
2010	11436.06	385.0769316	16940.80288	20617.29089	7374.495056	0	0.8716085	6.353544	7.225152	3.89102	1538.134876	5274.493608	21.66955042	19.67991667
2010	8697.51	300.5992784	18019.83376	20649.06908	5767.675398	0	-1.5621935	8.813188	7.250994	3.437358	1282.569759	4659.529749	21.64479875	20.07947917
2010	10356.89	425.3603038	18014.20224	20834.48109	7111.250846	0	-0.4997359	7.977869	7.478133	3.89706	1400.734752	5282.681785	22.45299313	20.45408333
2010	939.53	27.9084057	19080.11298	19862.95605	128.7785214	15.5	4.0971059	2.476576	6.573682	0.160114	11.94811967	217.042855	18.53380438	19.57579167
2010	6765.9	221.0999717	19232.36737	20321.31798	5455.849419	14.5	0.1967571	6.794443	6.9912	2.814874	809.2039897	3815.717664	20.13787021	19.43083333
2010	703.91	44.06783884	19752.75881	20305.41464	107.1863264	51	4.4197321	2.583057	7.00279	0.16983	-495.6647523	230.2138764	20.06849792	20.20925
2010	3919.73	109.5287975	17628.20108	19173.48659	2264.915693	0	-0.412908	6.378021	5.965113	1.746927	-82.72368999	2368.056884	15.60452729	18.44008333
2010	10640.92	457.9028955	14572.71	18840.46147	5915.265633	0	-3.1316896	8.909131	5.777441	3.66101	2545.332357	4962.701975	14.64580208	16.55754167
2010	11051.41	446.5744521	14829.69654	18873.49726	6561.034831	0	-1.3069253	7.114552	5.807627	3.15553	2495.10027	4277.496541	14.64255196	15.62310417
2010	9442.13	345.5380508	15196.88588	19051.82063	5241.6572	0	-1.8134352	7.832155	6.01872	2.89497	1665.144733	3924.292403	15.4584025	15.73285417
2010	8278.82	251.7025938	15752.88686	19190.54425	4589.460014	0	-3.2320075	9.177331	5.945324	2.668173	2043.378935	3616.856111	15.25451375	15.71470833
2010	5666.03	302.5656531	16935.1068	19274.75104	3023.820107	0.5	-0.4168636	6.427884	6.01102	2.098185	653.1638935	2844.205764	15.64445646	15.77660417
2010	11446.14	542.012377	14372.33246	18725.87975	6550.580331	0	-2.6878462	8.454626	5.76678	4.815836	4718.27721	6528.132818	14.71397798	15.35629167
2010	5557.13	186.1181326	14115.11777	17744.38614	1741.743498	0	-4.36804	8.979978	4.611938	1.655472	1009.744247	2244.083628	9.729196063	13.09954167
2010	10521.02	457.5509142	13614.55487	18081.4518	5596.57215	0	-3.8392504	8.817796	4.978546	2.928565	2682.606176	3969.833164	11.39051775	12.7365625
2010	6903.3	244.7049924	14571.52498	18458.93534	2771.184649	0	-2.7275648	8.00571	5.278145	2.046455	946.6467822	2774.083263	12.85560208	13.31795833
2010	2537.42	49.37485902	16724.81548	18606.86808	605.9925466	14.5	1.4139522	3.973051	5.387003	0.775005	-139.7119132	1050.56194	13.4732834	13.71610417
2010	6106.55	255.5483928	17570.81422	19359.92698	4061.888852	10	-0.8235605	6.882878	6.059317	2.400874	-407.1746674	3254.517912	16.52398646	15.42933333
2010	3640.33	131.6047641	16941.81835	18407.86636	2042.677229	2.5	-0.8071596	5.937336	5.130176	1.896059	-137.3634073	2570.213711	12.5687725	14.512125
2010	8159.29	349.3885364	15150.70449	18512.45471	4448.151238	0	-2.5754697	7.79741	5.22194	2.216494	1301.718968	3004.580402	13.03893496	13.97595833
2010	8862.08	385.1345038	14622.82104	18574.72428	4525.042262	0	-2.5259358	7.79434	5.268405	2.162864	1688.043154	2931.882419	13.30261904	13.6240625
2010	9351.96	394.8971471	15001.3926	18747.16568	5211.289772	0	-1.6629489	7.069622	5.406673	2.418126	2086.412484	3277.904507	14.01989538	13.89675
2010	6785.49	212.1354647	16483.7857	19286.48951	3770.650721	0	-0.9402024	6.828911	5.888709	2.178207	750.7262723	2952.680174	16.31194479	14.626
2010	8908.68	344.9017206	15799.66001	19428.12636	4935.311927	0	-0.4713663	6.514404	6.043038	2.808461	1377.919267	3807.024464	17.10528292	15.3163125
2010	8568	377.487917	15223.99877	19169.26404	4245.246814	0	-2.8859786	8.65206	5.766081	2.667634	2025.031751	3616.126577	15.98622813	15.13145833
2010	3659.21	100.3848195	17163.4726	19219.10038	1503.197404	0	0.562808	5.094839	5.657647	0.813633	647.7594612	1102.925095	15.63978104	15.333625
2010	4745.04	211.2797694	16228.20623	19001.22776	1760.738706	0	-1.1025118	6.601514	5.499002	1.356283	571.8813101	1838.517201	15.02594244	15.53420833
2010	3297.31	70.51899604	16073.95356	18547.04351	753.7010525	0	0.4735388	4.555063	5.028602	0.832004	152.9405961	1127.828163	12.98334723	14.22153125
2010	7037.6	280.5621788	15863.27796	18720.34003	3899.975745	2.5	-3.3201275	8.518727	5.1986	2.25269	1607.212568	3053.646526	13.86203171	14.22466667
2010	9006.76	466.0790814	13317.99335	17810.20393	4048.470343	0.5	-2.6563423	7.12934	4.472997	2.961226	1320.331337	4014.106387	10.54467123	12.68691667
2010	7486.31	380.1791504	14605.9172	18323.46618	3388.581864	0	-1.4812328	6.35522	4.873987	2.176215	1187.40053	2949.980985	12.46176177	12.3056875
2010	7370.18	279.5181165	14612.89534	18403.99982	3299.557404	0	-1.7768084	6.687369	4.910561	1.802678	1072.359356	2443.630639	12.78581892	12.968375
2010	7841.12	333.9580835	13594.70615	17851.028	3250.840066	0	-1.6428472	6.092327	4.44948	1.233466	1331.681964	1672.031926	10.61446454	11.53160417
2010	5924.51	196.9051969	15107.43893	18438.90292	2396.140808	0	-1.3860758	6.279428	4.893352	1.41309	1151.543457	1915.522303	12.8507421	12.11854167
2010	4785.67	163.2066477	15197.84234	18418.78876	1401.516928	0	-1.1428347	5.959365	4.81653	1.074194	723.4863837	1456.129449	12.60199142	12.81704167
2010	7753.58	325.8335512	14779.83476	18610.81915	3596.762059	0	-1.3075807	6.328044	5.020464	1.693311	1482.991299	2295.37659	13.62257885	12.79416667
2010	8685.83	348.4296883	14671.6795	18664.30119	4344.77863	0	-1.3447678	6.409063	5.064296	1.845197	2233.513891	2501.26762	13.93523517	13.1099375
2010	5466.2	172.3142635	14707.40917	18388.57567	1612.719243	0	-1.1466586	5.891179	4.74452	1.142181	806.0035761	1548.290239	12.49452752	12.62760417
2010	6833.07	254.9124699	15247.90827	18790.22825	3035.83755	0	0.0592567	5.020843	5.0801	1.102095	1194.815262	1493.950323	14.20898396	13.249
2010	7592.02	421.2263446	13520.96639	17701.75593	2990.004116	0	-2.0115611	6.175779	4.164218	1.533184	1626.52647	2078.316594	9.841930021	11.93015208
2010	8785.19	529.9280048	10694.29238	16158.12972	2791.424655	0	-2.8660551	5.7134	2.847345	1.076192	2032.176592	1458.838303	2.967685142	8.134620833
2010	5485.56	245.1747424	12010.89668	16192.64645	1058.635483	0	-1.9731969	4.853707	2.88051	0.636125	1759.857017	862.3032559	3.106456502	6.802322917
2010	8077.47	445.8293022	11478.91846	16332.88037	2777.678789	0	-1.7414431	4.975686	3.234243	0.714287	2458.571352	968.2555554	5.280013786	6.792839583
2010	8293.26	415.8806344	12146.86955	16984.82988	3039.419035	0	-0.6840724	4.597977	3.913905	0.856386	2442.164079	1160.879119	8.998742498	7.239872917
2010	7982.69	406.2998355	13155.60242	17443.17189	3288.820696	0	-0.0772194	4.184549	4.10733	1.043603	2086.084867	1414.662483	10.12559744	8.255845833
2010	5171.2	198.1274369	13991.86426	17556.60037	1408.336458	0	-0.6907593	4.625734	3.934975	0.900443	849.5082442	1220.600758	9.254416771	8.913660417
2010	7324.99	431.2516245	12901.13113	17636.92099	2157.948516	0	-1.9812669	6.025622	4.044355	1.579324	1222.890332	2140.860897	9.859007208	9.076445833
2010	7910.56	542.2151258	11094.28958	16540.16045	1922.474008	0	-2.7860938	5.8837	3.097606	1.394728	1514.847875	1890.631298	4.914104438	7.817825
2010	7585.55	459.2034421	11887.86997	16307.71852	2706.498016	0	-1.3356239	4.216653	2.881029	0.914494	2453.161764	1239.646968	3.466305458	6.27036875
2010	4461.73	225.3462458	13541.43146	17210.44963	567.3655812	0	-0.4279246	4.025709	3.597785	0.645125	496.1310788	874.5029787	7.707736917	7.807425
2010	4073.29	215.6190351	13629.92381	17170.36943	317.2253406	0	-0.4497411	3.954656	3.504915	0.446128	679.7057523	604.7514832	7.248326333	8.295914583
2010	3041.22	131.4287232	15149.70652	17791.68178	267.8160223	0	0.2034376	3.788842	3.99228	0.435388	398.1599496	590.1922628	9.909355458	9.332629167
2010	2669.04	92.50943811	15364.69049	17728.812	212.4090547	0.5	-0.1430856	4.047836	3.904751	0.314365	702.7005291	426.1392852	9.527544604	9.922177083
2010	2534.19	148.9491274	14893.04144	17049.15221	229.1301064	3.5	-0.3605533	3.772618	3.412065	1.273092	-982.6531432	1725.746347	6.878461125	9.305
2010	7473.35	573.0070488	11124.0917	15860.94046	2163.494196	0	-2.6055295	5.100362	2.494832	1.044687	2994.751356	1416.131176	1.646346	6.5369375
2010	7390.6	469.648981	10901.89526	15733.67406	2089.172219	0	-1.554629	3.972308	2.417679	0.610185	3179.997203	827.1398897	1.004822104	5.309352083
2010	4304.54	241.2744477	13814.9013	16915.09388	963.072967	0.5	-0.5554283	3.906261	3.350833	0.533264	669.1331783	722.8691623	6.408068625	6.177060417
2010	7316.04	525.3053578	13059.18834	17186.52405	2663.398936	0.5	-2.2392619	5.779717	3.540455	1.633221	2568.957246	2213.921866	7.695127563	7.919139583
2010	6371.32	370.6233453	13595.97655	17407.733	2188.940205	0	-0.4927221	4.202024	3.709302	1.079859	1483.974063	1463.809469	8.468508542	7.441347917
2010	5677.61	358.1512321	13262.99516	16910.24552	1672.208415	0	-2.8353078	6.076661	3.241353	1.107864	1436.717196	1501.770834	6.124376854	7.82829375
2010	6830.43	484.8795896	10474.08847	15671.71043	1147.928455	0	-2.5091357	4.807712	2.298576	0.730068	2332.704929	989.6477736	0.530370813	5.610514583
2010	5119.69	316.1885345	11716.57407	15712.39904	807.6765004	0	0.0470054	2.268532	2.315538	0.329659	1741.15941	446.8708506	0.458698542	4.471629167
2010	3958.26	182.8055845	13463.85093	16424.33446	814.9708887	0	-0.4684708	3.254022	2.785551	0.402732	1030.319746	545.9257566	3.533058	5.658908333
2010	5810.87	341.3562314	11835.95911	16286.4744	1018.998476	0	-1.5148411	4.285444	2.770603	0.792158	1697.485064	1073.813872	3.339923708	5.4537
2010	3168.68	109.9168072	12296.33275	16114.82193	-759.7259853	0	0.1154756	2.47659	2.592066	0.314321	367.1293431	426.079709	2.406086292	5.339185417
2010	3180.21	100.5942077	13431.09631	16616.51036	-105.7982553	0	-0.1291726	3.089666	2.960493	0.391915	650.6138098	531.2619039	4.652226063	5.64523125
2010	4628.51	257.8323026	13946.61203	17369.79307	947.4966574	0	-0.0048902	3.576814	3.571924	0.443435	652.8316934	601.1013804	8.226606938	6.673964583
2010	6263.47	443.7903333	12853.89873	17043.46333	1630.11507	0.5	-1.0387919	4.354321	3.315529	0.912456	1199.216955	1236.885122	6.980558229	7.640747917
2010	6231.82	376.0861238	11566.3975	16211.10501	1211.026359	0	-0.8476249	3.516121	2.668496	0.542112	1927.171519	734.8623096	3.097544958	5.389314583
2010	3343.36	147.0347878	12532.67408	16279.20971	-550.2104251	0	-0.6707146	3.320839	2.650124	0.434437	600.1613523	588.9033293	3.255169667	5.55015
2010	5425.64	373.9423677	11554.25668	15908.99291	696.961406	0	-1.841419	4.223482	2.382063	0.67614	1501.448987	916.5458711	1.699241333	5.024039583
2010	6245.85	418.6443035	10024.84244	15084.7584	767.2897269	0	-1.495818	3.284765	1.788947	0.29248	2817.852268	396.4732055	-2.4221675	3.1553
2010	2283.56	127.2807237	12700.17546	15575.25315	-718.7984155	0.5	-0.1396892	2.218859	2.07917	0.299365	-26.90307027	405.8058114	-0.248002792	3.13475625
2010	5777.92	436.6692075	10853.90056	15006.22027	1188.931083	0	-0.5157674	2.193393	1.677626	0.404582	2586.443629	548.4336839	-3.082749792	2.218427083
2010	5804.36	370.6413342	11819.7399	15663.90995	1589.548617	2	-0.1689836	2.300934	2.13195	0.75406	1067.122002	1022.170268	0.165462104	2.959583333
2010	3087.16	136.1639761	13825.88738	16580.58819	196.2952148	0	-0.43744	3.291086	2.853646	0.489619	350.1217614	663.7058358	4.644961021	4.180639583
2010	1837.67	38.15797026	13725.81897	16396.60425	-871.2732527	0	0.1137497	2.550185	2.663934	0.251464	357.8364337	340.8728946	3.420895958	4.706333333
2010	1951.82	23.39390182	15114.13763	17059.43231	-16.86857502	1.5	1.1913957	2.047865	3.239261	0.204698	113.6965594	277.4801875	6.620994771	5.403683333
2010	5543.92	461.8758717	11151.78408	15622.30691	611.5212944	0	-0.4528072	2.648766	2.195959	0.620519	1075.18969	841.1480608	0.194053646	4.878645833
2010	1823.82	48.97640653	12718.99026	15370.25337	-876.4195182	0	0.6010529	1.348465	1.949518	0.16508	583.58742	223.7753344	-1.644180229	2.712089583
2010	1353.68	9.506080977	15373.09055	16942.51053	-225.2460599	0	1.1293636	1.972653	3.102016	0.076865	375.3077629	104.1946043	5.705240833	4.779352083
2010	4054.08	285.9180933	12696.08152	16434.9918	29.25162067	0	-1.386936	4.164726	2.77779	0.646188	724.5277785	875.9439428	3.736185292	5.641589583
